"Date","year","month","day","Pandemic_Phase","Transport_Mode","Total_Ridership","Usage_Ratio"
2023-10-04,2023,10,4,"Recovery","MetroNorth",209399,0.72
2023-10-04,2023,10,4,"Recovery","StatenIslandRailway",7928,0.44
2023-10-04,2023,10,4,"Recovery","AccessARide",33186,1.11
2023-10-04,2023,10,4,"Recovery","BridgesTunnels",949285,1.02
2023-10-05,2023,10,5,"Recovery","Subway",4030304,0.7
2023-10-05,2023,10,5,"Recovery","Bus",1457151,0.65
2023-10-05,2023,10,5,"Recovery","LIRR",233470,0.74
2023-10-05,2023,10,5,"Recovery","MetroNorth",207356,0.71
2023-10-05,2023,10,5,"Recovery","StatenIslandRailway",7814,0.44
2023-10-05,2023,10,5,"Recovery","AccessARide",32414,1.09
2023-10-05,2023,10,5,"Recovery","BridgesTunnels",973371,1.05
2023-10-06,2023,10,6,"Recovery","Subway",3639729,0.63
2023-10-06,2023,10,6,"Recovery","Bus",1325428,0.59
2023-10-06,2023,10,6,"Recovery","LIRR",225040,0.72
2023-10-06,2023,10,6,"Recovery","MetroNorth",193065,0.66
2023-10-06,2023,10,6,"Recovery","StatenIslandRailway",6284,0.35
2023-10-06,2023,10,6,"Recovery","AccessARide",30643,1.03
2023-10-06,2023,10,6,"Recovery","BridgesTunnels",1000568,1.08
2023-10-07,2023,10,7,"Recovery","Subway",2199478,0.66
2023-10-07,2023,10,7,"Recovery","Bus",720734,0.52
2023-10-07,2023,10,7,"Recovery","LIRR",105975,0.93
2023-10-07,2023,10,7,"Recovery","MetroNorth",95026,0.62
2023-10-07,2023,10,7,"Recovery","StatenIslandRailway",2010,0.44
2023-10-07,2023,10,7,"Recovery","AccessARide",16919,0.96
2023-10-07,2023,10,7,"Recovery","BridgesTunnels",842763,0.89
2023-10-08,2023,10,8,"Recovery","Subway",2044534,0.83
2023-10-08,2023,10,8,"Recovery","Bus",654443,0.65
2023-10-08,2023,10,8,"Recovery","LIRR",98315,1.08
2023-10-08,2023,10,8,"Recovery","MetroNorth",105952,1.01
2023-10-08,2023,10,8,"Recovery","StatenIslandRailway",2722,0.72
2023-10-08,2023,10,8,"Recovery","AccessARide",18471,1.01
2023-10-08,2023,10,8,"Recovery","BridgesTunnels",896319,1.06
2023-10-09,2023,10,9,"Recovery","Subway",2833654,0.49
2023-10-09,2023,10,9,"Recovery","Bus",1023375,0.45
2023-10-09,2023,10,9,"Recovery","LIRR",206491,0.66
2023-10-09,2023,10,9,"Recovery","MetroNorth",189567,0.65
2023-10-09,2023,10,9,"Recovery","StatenIslandRailway",4576,0.26
2023-10-09,2023,10,9,"Recovery","AccessARide",21655,0.73
2023-10-09,2023,10,9,"Recovery","BridgesTunnels",905490,0.98
2023-10-10,2023,10,10,"Recovery","Subway",3954925,0.69
2023-10-10,2023,10,10,"Recovery","Bus",1423532,0.63
2023-10-10,2023,10,10,"Recovery","LIRR",239967,0.76
2023-10-10,2023,10,10,"Recovery","MetroNorth",220445,0.76
2023-10-10,2023,10,10,"Recovery","StatenIslandRailway",8356,0.47
2023-10-10,2023,10,10,"Recovery","AccessARide",31970,1.07
2023-10-10,2023,10,10,"Recovery","BridgesTunnels",935467,1.01
2023-10-11,2023,10,11,"Recovery","Subway",4056504,0.71
2023-10-11,2023,10,11,"Recovery","Bus",1451764,0.64
2023-10-11,2023,10,11,"Recovery","LIRR",236033,0.75
2023-10-11,2023,10,11,"Recovery","MetroNorth",214437,0.74
2023-10-11,2023,10,11,"Recovery","StatenIslandRailway",8630,0.48
2023-10-11,2023,10,11,"Recovery","AccessARide",33382,1.12
2023-10-11,2023,10,11,"Recovery","BridgesTunnels",950384,1.02
2023-10-12,2023,10,12,"Recovery","Subway",4104598,0.71
2023-10-12,2023,10,12,"Recovery","Bus",1436967,0.64
2023-10-12,2023,10,12,"Recovery","LIRR",248974,0.79
2023-10-12,2023,10,12,"Recovery","MetroNorth",215284,0.74
2023-10-12,2023,10,12,"Recovery","StatenIslandRailway",8255,0.46
2023-10-12,2023,10,12,"Recovery","AccessARide",32865,1.1
2023-10-12,2023,10,12,"Recovery","BridgesTunnels",988904,1.07
2023-10-13,2023,10,13,"Recovery","Subway",3560964,0.62
2023-10-13,2023,10,13,"Recovery","Bus",1322576,0.59
2023-10-13,2023,10,13,"Recovery","LIRR",226873,0.72
2023-10-13,2023,10,13,"Recovery","MetroNorth",193658,0.67
2023-10-13,2023,10,13,"Recovery","StatenIslandRailway",6429,0.36
2023-10-13,2023,10,13,"Recovery","AccessARide",31134,1.05
2023-10-13,2023,10,13,"Recovery","BridgesTunnels",1002148,1.08
2023-10-14,2023,10,14,"Recovery","Subway",2219786,0.67
2023-10-14,2023,10,14,"Recovery","Bus",717223,0.52
2023-10-14,2023,10,14,"Recovery","LIRR",110177,0.97
2023-10-14,2023,10,14,"Recovery","MetroNorth",96158,0.63
2023-10-14,2023,10,14,"Recovery","StatenIslandRailway",2298,0.5
2023-10-14,2023,10,14,"Recovery","AccessARide",17155,0.97
2023-10-14,2023,10,14,"Recovery","BridgesTunnels",873287,0.92
2023-10-15,2023,10,15,"Recovery","Subway",2013096,0.82
2023-10-15,2023,10,15,"Recovery","Bus",689581,0.69
2023-10-15,2023,10,15,"Recovery","LIRR",102493,1.13
2023-10-15,2023,10,15,"Recovery","MetroNorth",100633,0.96
2023-10-15,2023,10,15,"Recovery","StatenIslandRailway",2148,0.57
2023-10-15,2023,10,15,"Recovery","AccessARide",18455,1
2023-10-15,2023,10,15,"Recovery","BridgesTunnels",911179,1.08
2023-10-16,2023,10,16,"Recovery","Subway",3661144,0.64
2023-10-16,2023,10,16,"Recovery","Bus",1381665,0.61
2023-10-16,2023,10,16,"Recovery","LIRR",228147,0.73
2023-10-16,2023,10,16,"Recovery","MetroNorth",203627,0.7
2023-10-16,2023,10,16,"Recovery","StatenIslandRailway",7735,0.43
2023-10-16,2023,10,16,"Recovery","AccessARide",29453,0.99
2023-10-16,2023,10,16,"Recovery","BridgesTunnels",925864,1
2023-10-17,2023,10,17,"Recovery","Subway",4021342,0.7
2023-10-17,2023,10,17,"Recovery","Bus",1439468,0.64
2023-10-17,2023,10,17,"Recovery","LIRR",243917,0.78
2023-10-17,2023,10,17,"Recovery","MetroNorth",222110,0.76
2023-10-17,2023,10,17,"Recovery","StatenIslandRailway",8354,0.47
2023-10-17,2023,10,17,"Recovery","AccessARide",31921,1.07
2023-10-17,2023,10,17,"Recovery","BridgesTunnels",944335,1.02
2023-10-18,2023,10,18,"Recovery","Subway",4074460,0.71
2023-10-18,2023,10,18,"Recovery","Bus",1440292,0.64
2023-10-18,2023,10,18,"Recovery","LIRR",236072,0.75
2023-10-18,2023,10,18,"Recovery","MetroNorth",213952,0.74
2023-10-18,2023,10,18,"Recovery","StatenIslandRailway",8356,0.47
2023-10-18,2023,10,18,"Recovery","AccessARide",33615,1.13
2023-10-18,2023,10,18,"Recovery","BridgesTunnels",948559,1.02
2023-10-19,2023,10,19,"Recovery","Subway",4121563,0.72
2023-10-19,2023,10,19,"Recovery","Bus",1440111,0.64
2023-10-19,2023,10,19,"Recovery","LIRR",234999,0.75
2023-10-19,2023,10,19,"Recovery","MetroNorth",212946,0.73
2023-10-19,2023,10,19,"Recovery","StatenIslandRailway",8148,0.46
2023-10-19,2023,10,19,"Recovery","AccessARide",32909,1.11
2023-10-19,2023,10,19,"Recovery","BridgesTunnels",986310,1.06
2023-10-20,2023,10,20,"Recovery","Subway",3616336,0.63
2023-10-20,2023,10,20,"Recovery","Bus",1232782,0.55
2023-10-20,2023,10,20,"Recovery","LIRR",222385,0.71
2023-10-20,2023,10,20,"Recovery","MetroNorth",192383,0.66
2023-10-20,2023,10,20,"Recovery","StatenIslandRailway",6272,0.35
2023-10-20,2023,10,20,"Recovery","AccessARide",29766,1
2023-10-20,2023,10,20,"Recovery","BridgesTunnels",961759,1.04
2023-10-21,2023,10,21,"Recovery","Subway",2438387,0.73
2023-10-21,2023,10,21,"Recovery","Bus",793917,0.57
2023-10-21,2023,10,21,"Recovery","LIRR",113139,1
2023-10-21,2023,10,21,"Recovery","MetroNorth",101963,0.67
2023-10-21,2023,10,21,"Recovery","StatenIslandRailway",2464,0.54
2023-10-21,2023,10,21,"Recovery","AccessARide",17530,0.99
2023-10-21,2023,10,21,"Recovery","BridgesTunnels",907106,0.96
2023-10-22,2023,10,22,"Recovery","Subway",1983271,0.81
2023-10-22,2023,10,22,"Recovery","Bus",678536,0.68
2023-10-22,2023,10,22,"Recovery","LIRR",98471,1.08
2023-10-22,2023,10,22,"Recovery","MetroNorth",93659,0.89
2023-10-22,2023,10,22,"Recovery","StatenIslandRailway",2021,0.54
2023-10-22,2023,10,22,"Recovery","AccessARide",18954,1.03
2023-10-22,2023,10,22,"Recovery","BridgesTunnels",928307,1.1
2023-10-23,2023,10,23,"Recovery","Subway",3667240,0.64
2023-10-23,2023,10,23,"Recovery","Bus",1375311,0.61
2023-10-23,2023,10,23,"Recovery","LIRR",221569,0.7
2023-10-23,2023,10,23,"Recovery","MetroNorth",199199,0.68
2023-10-23,2023,10,23,"Recovery","StatenIslandRailway",7615,0.43
2023-10-23,2023,10,23,"Recovery","AccessARide",29261,0.98
2023-10-23,2023,10,23,"Recovery","BridgesTunnels",925334,1
2023-10-24,2023,10,24,"Recovery","Subway",4040571,0.7
2023-10-24,2023,10,24,"Recovery","Bus",1431006,0.63
2023-10-24,2023,10,24,"Recovery","LIRR",241544,0.77
2023-10-24,2023,10,24,"Recovery","MetroNorth",218201,0.75
2023-10-24,2023,10,24,"Recovery","StatenIslandRailway",8176,0.46
2023-10-24,2023,10,24,"Recovery","AccessARide",31757,1.07
2023-10-24,2023,10,24,"Recovery","BridgesTunnels",932897,1.01
2023-10-25,2023,10,25,"Recovery","Subway",4120011,0.72
2023-10-25,2023,10,25,"Recovery","Bus",1443766,0.64
2023-10-25,2023,10,25,"Recovery","LIRR",237292,0.75
2023-10-25,2023,10,25,"Recovery","MetroNorth",217420,0.75
2023-10-25,2023,10,25,"Recovery","StatenIslandRailway",8368,0.47
2023-10-25,2023,10,25,"Recovery","AccessARide",32821,1.1
2023-10-25,2023,10,25,"Recovery","BridgesTunnels",947018,1.02
2023-10-26,2023,10,26,"Recovery","Subway",4142420,0.72
2023-10-26,2023,10,26,"Recovery","Bus",1431016,0.63
2023-10-26,2023,10,26,"Recovery","LIRR",242021,0.77
2023-10-26,2023,10,26,"Recovery","MetroNorth",215171,0.74
2023-10-26,2023,10,26,"Recovery","StatenIslandRailway",8147,0.46
2023-10-26,2023,10,26,"Recovery","AccessARide",32549,1.09
2023-10-26,2023,10,26,"Recovery","BridgesTunnels",985290,1.06
2023-10-27,2023,10,27,"Recovery","Subway",3853546,0.67
2023-10-27,2023,10,27,"Recovery","Bus",1348576,0.6
2023-10-27,2023,10,27,"Recovery","LIRR",229895,0.73
2023-10-27,2023,10,27,"Recovery","MetroNorth",203068,0.7
2023-10-27,2023,10,27,"Recovery","StatenIslandRailway",6705,0.38
2023-10-27,2023,10,27,"Recovery","AccessARide",31164,1.05
2023-10-27,2023,10,27,"Recovery","BridgesTunnels",1027312,1.11
2023-10-28,2023,10,28,"Recovery","Subway",2743759,0.82
2023-10-28,2023,10,28,"Recovery","Bus",874941,0.63
2023-10-28,2023,10,28,"Recovery","LIRR",124172,1.09
2023-10-28,2023,10,28,"Recovery","MetroNorth",139276,0.91
2023-10-28,2023,10,28,"Recovery","StatenIslandRailway",2995,0.66
2023-10-28,2023,10,28,"Recovery","AccessARide",20126,1.14
2023-10-28,2023,10,28,"Recovery","BridgesTunnels",1019478,1.08
2023-10-29,2023,10,29,"Recovery","Subway",1834459,0.75
2023-10-29,2023,10,29,"Recovery","Bus",589929,0.59
2023-10-29,2023,10,29,"Recovery","LIRR",86843,0.95
2023-10-29,2023,10,29,"Recovery","MetroNorth",80705,0.77
2023-10-29,2023,10,29,"Recovery","StatenIslandRailway",1766,0.47
2023-10-29,2023,10,29,"Recovery","AccessARide",18145,0.99
2023-10-29,2023,10,29,"Recovery","BridgesTunnels",871500,1.03
2023-10-30,2023,10,30,"Recovery","Subway",3623778,0.63
2023-10-30,2023,10,30,"Recovery","Bus",1314380,0.58
2023-10-30,2023,10,30,"Recovery","LIRR",225140,0.72
2023-10-30,2023,10,30,"Recovery","MetroNorth",197550,0.68
2023-10-30,2023,10,30,"Recovery","StatenIslandRailway",7287,0.41
2023-10-30,2023,10,30,"Recovery","AccessARide",29075,0.98
2023-10-30,2023,10,30,"Recovery","BridgesTunnels",893690,0.96
2023-10-31,2023,10,31,"Recovery","Subway",4016482,0.7
2023-10-31,2023,10,31,"Recovery","Bus",1334020,0.59
2023-10-31,2023,10,31,"Recovery","LIRR",224816,0.72
2023-10-31,2023,10,31,"Recovery","MetroNorth",203951,0.7
2023-10-31,2023,10,31,"Recovery","StatenIslandRailway",7789,0.44
2023-10-31,2023,10,31,"Recovery","AccessARide",30712,1.03
2023-10-31,2023,10,31,"Recovery","BridgesTunnels",873724,0.94
2023-11-01,2023,11,1,"Recovery","Subway",4043524,0.72
2023-11-01,2023,11,1,"Recovery","Bus",1369637,0.63
2023-11-01,2023,11,1,"Recovery","LIRR",226067,0.69
2023-11-01,2023,11,1,"Recovery","MetroNorth",208249,0.73
2023-11-01,2023,11,1,"Recovery","StatenIslandRailway",8010,0.47
2023-11-01,2023,11,1,"Recovery","AccessARide",32374,1.04
2023-11-01,2023,11,1,"Recovery","BridgesTunnels",927384,0.98
2023-11-02,2023,11,2,"Recovery","Subway",4082807,0.72
2023-11-02,2023,11,2,"Recovery","Bus",1380510,0.63
2023-11-02,2023,11,2,"Recovery","LIRR",231370,0.7
2023-11-02,2023,11,2,"Recovery","MetroNorth",206350,0.72
2023-11-02,2023,11,2,"Recovery","StatenIslandRailway",7997,0.47
2023-11-02,2023,11,2,"Recovery","AccessARide",32242,1.03
2023-11-02,2023,11,2,"Recovery","BridgesTunnels",953269,1.01
2023-11-03,2023,11,3,"Recovery","Subway",3808235,0.68
2023-11-03,2023,11,3,"Recovery","Bus",1307247,0.6
2023-11-03,2023,11,3,"Recovery","LIRR",218703,0.67
2023-11-03,2023,11,3,"Recovery","MetroNorth",193580,0.68
2023-11-03,2023,11,3,"Recovery","StatenIslandRailway",6755,0.4
2023-11-03,2023,11,3,"Recovery","AccessARide",31816,1.02
2023-11-03,2023,11,3,"Recovery","BridgesTunnels",980512,1.04
2023-11-04,2023,11,4,"Recovery","Subway",2588115,0.82
2023-11-04,2023,11,4,"Recovery","Bus",832986,0.63
2023-11-04,2023,11,4,"Recovery","LIRR",122433,1.06
2023-11-04,2023,11,4,"Recovery","MetroNorth",123922,0.82
2023-11-04,2023,11,4,"Recovery","StatenIslandRailway",2582,0.74
2023-11-04,2023,11,4,"Recovery","AccessARide",19920,1.18
2023-11-04,2023,11,4,"Recovery","BridgesTunnels",945189,1.04
2023-11-05,2023,11,5,"Recovery","Subway",2310457,0.92
2023-11-05,2023,11,5,"Recovery","Bus",614666,0.62
2023-11-05,2023,11,5,"Recovery","LIRR",109258,1.16
2023-11-05,2023,11,5,"Recovery","MetroNorth",109891,1.06
2023-11-05,2023,11,5,"Recovery","StatenIslandRailway",3407,1.11
2023-11-05,2023,11,5,"Recovery","AccessARide",16889,0.9
2023-11-05,2023,11,5,"Recovery","BridgesTunnels",791269,0.96
2023-11-06,2023,11,6,"Recovery","Subway",3686141,0.65
2023-11-06,2023,11,6,"Recovery","Bus",1349481,0.62
2023-11-06,2023,11,6,"Recovery","LIRR",225898,0.69
2023-11-06,2023,11,6,"Recovery","MetroNorth",198934,0.7
2023-11-06,2023,11,6,"Recovery","StatenIslandRailway",7474,0.44
2023-11-06,2023,11,6,"Recovery","AccessARide",30167,0.97
2023-11-06,2023,11,6,"Recovery","BridgesTunnels",923453,0.98
2023-11-07,2023,11,7,"Recovery","Subway",3655078,0.65
2023-11-07,2023,11,7,"Recovery","Bus",1270763,0.58
2023-11-07,2023,11,7,"Recovery","LIRR",238656,0.73
2023-11-07,2023,11,7,"Recovery","MetroNorth",215344,0.75
2023-11-07,2023,11,7,"Recovery","StatenIslandRailway",6785,0.4
2023-11-07,2023,11,7,"Recovery","AccessARide",30843,0.99
2023-11-07,2023,11,7,"Recovery","BridgesTunnels",891546,0.94
2023-11-08,2023,11,8,"Recovery","Subway",4066029,0.72
2023-11-08,2023,11,8,"Recovery","Bus",1401268,0.64
2023-11-08,2023,11,8,"Recovery","LIRR",238727,0.73
2023-11-08,2023,11,8,"Recovery","MetroNorth",213738,0.75
2023-11-08,2023,11,8,"Recovery","StatenIslandRailway",8306,0.49
2023-11-08,2023,11,8,"Recovery","AccessARide",33515,1.07
2023-11-08,2023,11,8,"Recovery","BridgesTunnels",937630,0.99
2023-11-09,2023,11,9,"Recovery","Subway",4020939,0.71
2023-11-09,2023,11,9,"Recovery","Bus",1376822,0.63
2023-11-09,2023,11,9,"Recovery","LIRR",235844,0.72
2023-11-09,2023,11,9,"Recovery","MetroNorth",210130,0.73
2023-11-09,2023,11,9,"Recovery","StatenIslandRailway",7929,0.47
2023-11-09,2023,11,9,"Recovery","AccessARide",32982,1.06
2023-11-09,2023,11,9,"Recovery","BridgesTunnels",980310,1.04
2023-11-10,2023,11,10,"Recovery","Subway",3611367,1.43
2023-11-10,2023,11,10,"Recovery","Bus",1250528,1.26
2023-11-10,2023,11,10,"Recovery","LIRR",224512,2.37
2023-11-10,2023,11,10,"Recovery","MetroNorth",200669,1.93
2023-11-10,2023,11,10,"Recovery","StatenIslandRailway",5596,1.82
2023-11-10,2023,11,10,"Recovery","AccessARide",25506,1.35
2023-11-10,2023,11,10,"Recovery","BridgesTunnels",974996,1.18
2023-11-11,2023,11,11,"Recovery","Subway",2588540,0.82
2023-11-11,2023,11,11,"Recovery","Bus",817146,0.62
2023-11-11,2023,11,11,"Recovery","LIRR",122170,1.06
2023-11-11,2023,11,11,"Recovery","MetroNorth",118398,0.78
2023-11-11,2023,11,11,"Recovery","StatenIslandRailway",2712,0.78
2023-11-11,2023,11,11,"Recovery","AccessARide",18654,1.1
2023-11-11,2023,11,11,"Recovery","BridgesTunnels",939492,1.03
2023-11-12,2023,11,12,"Recovery","Subway",1947270,0.77
2023-11-12,2023,11,12,"Recovery","Bus",642431,0.64
2023-11-12,2023,11,12,"Recovery","LIRR",99171,1.05
2023-11-12,2023,11,12,"Recovery","MetroNorth",91623,0.88
2023-11-12,2023,11,12,"Recovery","StatenIslandRailway",1958,0.64
2023-11-12,2023,11,12,"Recovery","AccessARide",19187,1.02
2023-11-12,2023,11,12,"Recovery","BridgesTunnels",891716,1.08
2023-11-13,2023,11,13,"Recovery","Subway",3597029,0.64
2023-11-13,2023,11,13,"Recovery","Bus",1320693,0.6
2023-11-13,2023,11,13,"Recovery","LIRR",225204,0.69
2023-11-13,2023,11,13,"Recovery","MetroNorth",194691,0.68
2023-11-13,2023,11,13,"Recovery","StatenIslandRailway",7353,0.43
2023-11-13,2023,11,13,"Recovery","AccessARide",30479,0.98
2023-11-13,2023,11,13,"Recovery","BridgesTunnels",907109,0.96
2023-11-14,2023,11,14,"Recovery","Subway",3991767,0.71
2023-11-14,2023,11,14,"Recovery","Bus",1382768,0.63
2023-11-14,2023,11,14,"Recovery","LIRR",235487,0.72
2023-11-14,2023,11,14,"Recovery","MetroNorth",214218,0.75
2023-11-14,2023,11,14,"Recovery","StatenIslandRailway",8271,0.49
2023-11-14,2023,11,14,"Recovery","AccessARide",33027,1.06
2023-11-14,2023,11,14,"Recovery","BridgesTunnels",921728,0.98
2023-11-15,2023,11,15,"Recovery","Subway",4036442,0.72
2023-11-15,2023,11,15,"Recovery","Bus",1389217,0.63
2023-11-15,2023,11,15,"Recovery","LIRR",235718,0.72
2023-11-15,2023,11,15,"Recovery","MetroNorth",214486,0.75
2023-11-15,2023,11,15,"Recovery","StatenIslandRailway",8322,0.49
2023-11-15,2023,11,15,"Recovery","AccessARide",34166,1.09
2023-11-15,2023,11,15,"Recovery","BridgesTunnels",941983,1
2023-11-16,2023,11,16,"Recovery","Subway",4048862,0.72
2023-11-16,2023,11,16,"Recovery","Bus",1391273,0.64
2023-11-16,2023,11,16,"Recovery","LIRR",235070,0.72
2023-11-16,2023,11,16,"Recovery","MetroNorth",207671,0.73
2023-11-16,2023,11,16,"Recovery","StatenIslandRailway",8010,0.47
2023-11-16,2023,11,16,"Recovery","AccessARide",34102,1.09
2023-11-16,2023,11,16,"Recovery","BridgesTunnels",978274,1.04
2023-11-17,2023,11,17,"Recovery","Subway",3741391,0.66
2023-11-17,2023,11,17,"Recovery","Bus",1303240,0.6
2023-11-17,2023,11,17,"Recovery","LIRR",227909,0.69
2023-11-17,2023,11,17,"Recovery","MetroNorth",201231,0.7
2023-11-17,2023,11,17,"Recovery","StatenIslandRailway",6792,0.4
2023-11-17,2023,11,17,"Recovery","AccessARide",31496,1.01
2023-11-17,2023,11,17,"Recovery","BridgesTunnels",999520,1.06
2023-11-18,2023,11,18,"Recovery","Subway",2477547,0.78
2023-11-18,2023,11,18,"Recovery","Bus",831053,0.63
2023-11-18,2023,11,18,"Recovery","LIRR",124053,1.08
2023-11-18,2023,11,18,"Recovery","MetroNorth",120273,0.8
2023-11-18,2023,11,18,"Recovery","StatenIslandRailway",2630,0.76
2023-11-18,2023,11,18,"Recovery","AccessARide",19452,1.15
2023-11-18,2023,11,18,"Recovery","BridgesTunnels",946515,1.04
2023-11-19,2023,11,19,"Recovery","Subway",1943926,0.77
2023-11-19,2023,11,19,"Recovery","Bus",657965,0.66
2023-11-19,2023,11,19,"Recovery","LIRR",100792,1.07
2023-11-19,2023,11,19,"Recovery","MetroNorth",100924,0.97
2023-11-19,2023,11,19,"Recovery","StatenIslandRailway",2058,0.67
2023-11-19,2023,11,19,"Recovery","AccessARide",19835,1.05
2023-11-19,2023,11,19,"Recovery","BridgesTunnels",867625,1.05
2023-11-20,2023,11,20,"Recovery","Subway",3647283,0.65
2023-11-20,2023,11,20,"Recovery","Bus",1300978,0.59
2023-11-20,2023,11,20,"Recovery","LIRR",228502,0.7
2023-11-20,2023,11,20,"Recovery","MetroNorth",203599,0.71
2023-11-20,2023,11,20,"Recovery","StatenIslandRailway",7426,0.44
2023-11-20,2023,11,20,"Recovery","AccessARide",30889,0.99
2023-11-20,2023,11,20,"Recovery","BridgesTunnels",925548,0.98
2023-11-21,2023,11,21,"Recovery","Subway",3774952,0.67
2023-11-21,2023,11,21,"Recovery","Bus",1254277,0.57
2023-11-21,2023,11,21,"Recovery","LIRR",236079,0.72
2023-11-21,2023,11,21,"Recovery","MetroNorth",213162,0.74
2023-11-21,2023,11,21,"Recovery","StatenIslandRailway",7467,0.44
2023-11-21,2023,11,21,"Recovery","AccessARide",32139,1.03
2023-11-21,2023,11,21,"Recovery","BridgesTunnels",977248,1.04
2023-11-22,2023,11,22,"Recovery","Subway",3378351,0.6
2023-11-22,2023,11,22,"Recovery","Bus",1160847,0.53
2023-11-22,2023,11,22,"Recovery","LIRR",254968,0.78
2023-11-22,2023,11,22,"Recovery","MetroNorth",220030,0.77
2023-11-22,2023,11,22,"Recovery","StatenIslandRailway",6524,0.38
2023-11-22,2023,11,22,"Recovery","AccessARide",28409,0.91
2023-11-22,2023,11,22,"Recovery","BridgesTunnels",985528,1.04
2023-11-23,2023,11,23,"Recovery","Subway",1628385,0.65
2023-11-23,2023,11,23,"Recovery","Bus",471662,0.47
2023-11-23,2023,11,23,"Recovery","LIRR",116969,1.24
2023-11-23,2023,11,23,"Recovery","MetroNorth",107690,1.03
2023-11-23,2023,11,23,"Recovery","StatenIslandRailway",2257,0.74
2023-11-23,2023,11,23,"Recovery","AccessARide",21741,1.15
2023-11-23,2023,11,23,"Recovery","BridgesTunnels",898291,1.09
2023-11-24,2023,11,24,"Recovery","Subway",2457591,0.97
2023-11-24,2023,11,24,"Recovery","Bus",807221,0.81
2023-11-24,2023,11,24,"Recovery","LIRR",215833,2.28
2023-11-24,2023,11,24,"Recovery","MetroNorth",197178,1.89
2023-11-24,2023,11,24,"Recovery","StatenIslandRailway",3718,1.21
2023-11-24,2023,11,24,"Recovery","AccessARide",15381,0.82
2023-11-24,2023,11,24,"Recovery","BridgesTunnels",818916,0.99
2023-11-25,2023,11,25,"Recovery","Subway",2123590,0.67
2023-11-25,2023,11,25,"Recovery","Bus",696466,0.53
2023-11-25,2023,11,25,"Recovery","LIRR",124716,1.08
2023-11-25,2023,11,25,"Recovery","MetroNorth",117682,0.78
2023-11-25,2023,11,25,"Recovery","StatenIslandRailway",2454,0.71
2023-11-25,2023,11,25,"Recovery","AccessARide",14245,0.84
2023-11-25,2023,11,25,"Recovery","BridgesTunnels",866561,0.95
2023-11-26,2023,11,26,"Recovery","Subway",1686490,0.67
2023-11-26,2023,11,26,"Recovery","Bus",566395,0.57
2023-11-26,2023,11,26,"Recovery","LIRR",101486,1.07
2023-11-26,2023,11,26,"Recovery","MetroNorth",95729,0.92
2023-11-26,2023,11,26,"Recovery","StatenIslandRailway",1834,0.6
2023-11-26,2023,11,26,"Recovery","AccessARide",16900,0.9
2023-11-26,2023,11,26,"Recovery","BridgesTunnels",864505,1.05
2023-11-27,2023,11,27,"Recovery","Subway",3523494,0.63
2023-11-27,2023,11,27,"Recovery","Bus",1253990,0.57
2023-11-27,2023,11,27,"Recovery","LIRR",228127,0.69
2023-11-27,2023,11,27,"Recovery","MetroNorth",200017,0.7
2023-11-27,2023,11,27,"Recovery","StatenIslandRailway",7294,0.43
2023-11-27,2023,11,27,"Recovery","AccessARide",29418,0.94
2023-11-27,2023,11,27,"Recovery","BridgesTunnels",921303,0.98
2023-11-28,2023,11,28,"Recovery","Subway",3916476,0.69
